osmid,geometry,amenity
4937199859,POINT (-121.9199483 37.3711719),restaurant
4937205207,POINT (-121.9130559 37.3653934),bank
4939160351,POINT (-121.9933002 37.367204),restaurant
4939160352,POINT (-121.9943627 37.3676133),cafe
4940711309,POINT (-121.9332826 37.3577223),gambling
4940714776,POINT (-121.902119 37.3507506),post_box
4942533434,POINT (-121.8530037 37.3055976),marketplace
4944302774,POINT (-121.932473 37.3224879),restaurant
4944417716,POINT (-121.91121 37.3418029),restaurant
4946354641,POINT (-121.8979467 37.2573221),restaurant
4946483354,POINT (-121.9275785 37.4080992),bicycle_parking
4946488720,POINT (-121.9112069 37.3302094),dojo
4946490422,POINT (-121.9112565 37.3299769),social_facility
4946513788,POINT (-121.911107 37.3418754),clinic
4947487054,POINT (-122.0754553 37.3806867),dentist
4947716507,POINT (-121.9139995 37.3228536),clinic
4951304441,POINT (-121.9330596 37.402429),restaurant
4952081365,POINT (-121.8804302 37.2771525),pharmacy
4955555644,POINT (-121.9203993 37.3986792),parking_entrance
4964145331,POINT (-121.9371443 37.353633),vending_machine
4969198324,POINT (-121.9533071 37.3881195),fast_food
4971355322,POINT (-121.9313645 37.3706793),toilets
4971355323,POINT (-121.9312989 37.3706802),drinking_water
4971355422,POINT (-121.9313426 37.3707238),atm
4976391222,POINT (-121.9735898 37.3403341),bicycle_repair_station
4976391223,POINT (-121.9732333 37.3403423),bicycle_parking
4976391224,POINT (-121.9740036 37.3408376),bicycle_parking
4978001861,POINT (-121.9731193 37.342244),bicycle_parking
4983090746,POINT (-121.9596762 37.3503354),bicycle_parking
4987259526,POINT (-121.981642 37.2993727),dive_centre
4988889224,POINT (-121.918106 37.3232543),post_office
4988889253,POINT (-121.9243887 37.3239327),restaurant
4988889254,POINT (-121.9242893 37.3239305),restaurant
4988975406,POINT (-121.927499 37.3232211),bar
4988975414,POINT (-121.9323286 37.3252291),dentist
4988975415,POINT (-121.932323 37.3258519),pharmacy
4988977719,POINT (-121.91735 37.3372519),doctors
4989314686,POINT (-121.9621265 37.3842778),fuel
5004053674,POINT (-122.0775959 37.3947566),bicycle_parking
5004053675,POINT (-122.0776391 37.3946981),bicycle_parking
5004053676,POINT (-122.0777621 37.3947647),bench
5004053677,POINT (-122.0776984 37.3947813),bench
5004053678,POINT (-122.0777872 37.3948352),bench
5004053679,POINT (-122.0777251 37.3948512),bench
5004053680,POINT (-122.0769565 37.3950147),vending_machine
5004053681,POINT (-122.0768374 37.394681),vending_machine
5004053682,POINT (-122.0768267 37.3946663),vending_machine
5004053701,POINT (-122.077315 37.3945957),bench
5004053702,POINT (-122.0771787 37.3946233),bench
5004053703,POINT (-122.0770425 37.3945733),bench
5004053704,POINT (-122.0769945 37.394465),bench
5005413724,POINT (-122.0289342 37.3181876),bicycle_repair_station
5008481801,POINT (-121.9399888 37.4020697),cafe
5010112109,POINT (-122.0773863 37.3945041),bench
5010112110,POINT (-122.077027 37.3943643),bench
5010112111,POINT (-122.0767532 37.3944738),bicycle_parking
5010112112,POINT (-122.0767569 37.3944303),bicycle_parking
5013295163,POINT (-121.976636 37.3083755),music_school
5017127948,POINT (-122.0789552 37.398319),bench
5017127949,POINT (-122.0790482 37.3983201),bench
5017242939,POINT (-122.051462 37.3526491),bicycle_parking
5017242940,POINT (-122.0496941 37.3505564),bicycle_parking
5017242941,POINT (-122.0496957 37.3506217),bicycle_parking
5017242942,POINT (-122.0501101 37.3511439),bicycle_parking
5018478477,POINT (-121.8736744 37.4171928),restaurant
5018492186,POINT (-121.8747972 37.4164478),fuel
5019131191,POINT (-122.0785304 37.3980468),drinking_water
5019131193,POINT (-122.0783808 37.398048),bench
5019131194,POINT (-122.0785656 37.3980518),bench
5020538561,POINT (-121.908575 37.3607966),bar
5020538569,POINT (-121.904998 37.3560785),restaurant
5020538571,POINT (-121.9048481 37.355892),restaurant
5020538590,POINT (-121.9030717 37.3490282),atm
5020708477,POINT (-122.0791207 37.3937536),bicycle_parking
5020708479,POINT (-122.0790141 37.393597),bicycle_parking
5020708480,POINT (-122.0788135 37.3939014),bicycle_parking
5020708483,POINT (-122.0789272 37.3940413),bicycle_parking
5022790308,POINT (-122.0742136 37.392946),bicycle_parking
5022790309,POINT (-122.0773699 37.3948733),bench
5022790310,POINT (-122.0774248 37.3948619),bench
5022790311,POINT (-122.077441 37.3949022),bench
5022790314,POINT (-122.0775581 37.3949289),bench
5022790315,POINT (-122.0775225 37.3949158),bench
5022790316,POINT (-122.0775113 37.3948872),bench
5022790317,POINT (-122.0775386 37.3948404),bench
5022790318,POINT (-122.0775594 37.3948394),bench
5022790319,POINT (-122.0776023 37.3948562),bench
5022790621,POINT (-122.0779636 37.3948907),bench
5022790622,POINT (-122.0778926 37.3948597),bench
5022790623,POINT (-122.077867 37.3948008),bench
5022790624,POINT (-122.0779051 37.3947468),bench
5022790649,POINT (-122.0780066 37.395043),bicycle_parking
5023139769,POINT (-122.0423227 37.3387015),bicycle_parking
5023139770,POINT (-122.0423964 37.3401255),bicycle_parking
5023139771,POINT (-122.042435 37.339577),restaurant
5023225208,POINT (-122.0284342 37.3225275),bicycle_parking
5023231917,POINT (-122.0286611 37.3182169),bench
5023231918,POINT (-122.0286111 37.3182178),bench
5023232024,POINT (-122.0289744 37.3184453),bench
5023232025,POINT (-122.0289652 37.3184076),bench
5023232026,POINT (-122.028898 37.3184059),bench
5023232027,POINT (-122.0288902 37.3184506),bench
5023232028,POINT (-122.0288156 37.3184535),bench
5023232029,POINT (-122.0288266 37.3184072),bench
5023232030,POINT (-122.0289702 37.3186019),bench
5023232031,POINT (-122.0288993 37.3186044),bench
5023232032,POINT (-122.0288242 37.3186044),bench
5023355924,POINT (-122.0686009 37.3820126),bench
5023355925,POINT (-122.0686001 37.3819933),bench
5024851304,POINT (-122.0643379 37.3774633),dentist
5025179526,POINT (-121.91414 37.3036389),restaurant
5025211371,POINT (-122.0284899 37.3213636),bench
5025211372,POINT (-122.0284918 37.321415),bench
5027281727,POINT (-122.053664 37.3227605),restaurant
5031321390,POINT (-122.0726679 37.402086),bench
5031321391,POINT (-122.0726494 37.4021046),bench
5031321392,POINT (-122.0728185 37.4021963),bench
5031321393,POINT (-122.0728327 37.4021752),bench
5031321510,POINT (-122.0744827 37.404204),bench
5031321511,POINT (-122.0744456 37.4042809),bench
5033292474,POINT (-122.073791 37.392585),charging_station
5033292476,POINT (-122.0738901 37.3923537),parking_entrance
5035234402,POINT (-122.0779751 37.3947327),bench
5035831513,POINT (-121.9003913 37.3078503),fast_food
5037342021,POINT (-121.9141753 37.3233022),restaurant
5037462661,POINT (-122.0299618 37.3205389),waste_basket
5037462696,POINT (-122.0293463 37.3210047),waste_basket
5037488233,POINT (-122.0768521 37.3946959),vending_machine
5037837508,POINT (-122.0504262 37.3373175),bench
5037837509,POINT (-122.0504343 37.3373268),bench
5037838008,POINT (-122.0466864 37.3364896),bench
5037838009,POINT (-122.0465602 37.3364896),bench
5037838010,POINT (-122.04644 37.3364896),bench
5037838011,POINT (-122.0463138 37.3364915),bench
5037838012,POINT (-122.0461864 37.3364886),bench
5037838013,POINT (-122.0460662 37.3364905),bench
5037927770,POINT (-122.0687935 37.3750452),bench
5037927772,POINT (-122.06861 37.3747633),bench
5037927773,POINT (-122.0684073 37.3734145),bench
5037927774,POINT (-122.0691378 37.3764333),bench
5039666605,POINT (-122.0692097 37.3767704),bench
5039666617,POINT (-122.0672712 37.3711289),bench
5039666618,POINT (-122.0674507 37.3712564),bench
5039700298,POINT (-122.0693204 37.3905403),waste_basket
5040009636,POINT (-122.0475602 37.3220048),parking_entrance
5040009639,POINT (-122.0475583 37.3216558),parking_entrance
5040009642,POINT (-122.048012 37.3212119),parking_entrance
5040133521,POINT (-122.0507413 37.3349651),bench
5040278894,POINT (-122.0298909 37.3183803),fountain
5040278895,POINT (-122.0307237 37.3183847),fountain
5041947698,POINT (-122.0446816 37.3261793),drinking_water
5041950096,POINT (-122.0444568 37.3260192),bench
5041950097,POINT (-122.0444303 37.3261911),bench
5041950102,POINT (-122.0456381 37.3262496),telephone
5041950148,POINT (-122.0452342 37.3243139),bench
5041950149,POINT (-122.0452365 37.3243405),bench
5041950150,POINT (-122.0452327 37.3243627),bench
5041950151,POINT (-122.0452303 37.3243837),bench
5041950152,POINT (-122.0452288 37.3244084),bench
5041950153,POINT (-122.0452296 37.32443),bench
5041950154,POINT (-122.0452283 37.324447),bench
5041950157,POINT (-122.0456147 37.3248078),bench
5041950158,POINT (-122.0456099 37.3248401),bench
5041950159,POINT (-122.0456009 37.324873),bench
5045556215,POINT (-122.0458879 37.3186814),bench
5045556321,POINT (-122.0458512 37.3194108),bench
5045556322,POINT (-122.0464841 37.3190115),bicycle_parking
5045556323,POINT (-122.0464839 37.3190776),bicycle_parking
5045556324,POINT (-122.0465022 37.3190493),bench
5045556325,POINT (-122.0463531 37.3190398),bench
5045556326,POINT (-122.0463083 37.3190398),bench
5045556327,POINT (-122.0465028 37.3191463),bench
5045556328,POINT (-122.0465001 37.3192135),bench
5045556329,POINT (-122.0465005 37.3192644),bench
5045556332,POINT (-122.0464896 37.3195389),bench
5045556333,POINT (-122.0463736 37.3195557),bench
5045556335,POINT (-122.0464631 37.3197072),bench
5045556336,POINT (-122.0464644 37.3197723),bench
5045556337,POINT (-122.0464631 37.3198352),bench
5045556338,POINT (-122.0463707 37.3197828),bench
5045556339,POINT (-122.0463703 37.3198438),bench
5045556340,POINT (-122.0466826 37.3199068),bench
5045556341,POINT (-122.0465254 37.3199062),bench
5045556342,POINT (-122.0466073 37.3199095),bench
5045556345,POINT (-122.0468499 37.3198355),bench
5045556346,POINT (-122.0467807 37.3198307),bench
5045556347,POINT (-122.0468469 37.3197447),bench
5045556361,POINT (-122.047902 37.3203395),bench
5045556362,POINT (-122.0476456 37.3203383),bench
5045556363,POINT (-122.0481975 37.3206188),bench
5045556364,POINT (-122.0481585 37.3206207),bench
5045556365,POINT (-122.0482007 37.3205808),bench
5045556366,POINT (-122.0481521 37.3205789),bench
5045556367,POINT (-122.0481959 37.320565),bench
5045556368,POINT (-122.0481545 37.3205644),bench
5045556369,POINT (-122.0481879 37.3205479),bench
5045556370,POINT (-122.0481417 37.3205454),bench
5045556371,POINT (-122.0480701 37.3205492),bench
5045556372,POINT (-122.0480581 37.3205637),bench
5045556373,POINT (-122.047996 37.3205625),bench
5045556374,POINT (-122.0480103 37.3205447),bench
5045556375,POINT (-122.0480167 37.3205802),bench
5045556376,POINT (-122.0480526 37.3206169),bench
5045556377,POINT (-122.0480133 37.320619),bench
5045556378,POINT (-122.0482857 37.3205968),bench
5045556379,POINT (-122.0484139 37.3205873),bench
5045556380,POINT (-122.0484226 37.3206069),bench
5045556381,POINT (-122.0484051 37.3206367),bench
5045556382,POINT (-122.048433 37.3206551),bench
5045556383,POINT (-122.048343 37.3206361),bench
5045556384,POINT (-122.0483295 37.3206538),bench
5045556385,POINT (-122.0482833 37.3206525),bench
5045556386,POINT (-122.0482897 37.3206348),bench
5045556387,POINT (-122.0479265 37.3205493),bench
5045556388,POINT (-122.0479329 37.3205328),bench
5045556389,POINT (-122.0479353 37.3205176),bench
5045556390,POINT (-122.0479321 37.3205005),bench
5045556391,POINT (-122.0478843 37.3205183),bench
5045556392,POINT (-122.0478732 37.3205024),bench
5045556393,POINT (-122.0478748 37.3205392),bench
5045556394,POINT (-122.0478652 37.3205525),bench
5045556395,POINT (-122.0478732 37.3205664),bench
5045556396,POINT (-122.0478023 37.320567),bench
5045556397,POINT (-122.0477378 37.3205683),bench
5045556398,POINT (-122.0477888 37.3205493),bench
5045556399,POINT (-122.0477752 37.3205341),bench
5045556400,POINT (-122.047745 37.3205335),bench
5045556401,POINT (-122.0477904 37.3205214),bench
5045556402,POINT (-122.047788 37.3205018),bench
5045556403,POINT (-122.0477275 37.3205018),bench
5045556404,POINT (-122.0477322 37.3205183),bench
5045556405,POINT (-122.0484712 37.3205898),bench
5045556416,POINT (-122.0466836 37.3207028),bench
5045556417,POINT (-122.0466049 37.3207045),bench
5045556424,POINT (-122.0475619 37.3210579),bench
5045556425,POINT (-122.0476303 37.3210599),bench
5045556426,POINT (-122.0475585 37.3206264),bench
5045556427,POINT (-122.0476087 37.3206683),bench
5045605853,POINT (-122.0469719 37.3211788),bench
5045605854,POINT (-122.0468905 37.3211776),bench
5045605855,POINT (-122.0467997 37.3211753),bench
5045605856,POINT (-122.0467777 37.3212376),bench
5045605873,POINT (-122.04649 37.3211759),bench
5045605874,POINT (-122.0464059 37.3211759),bench
5045605875,POINT (-122.046321 37.3211753),bench
5045605876,POINT (-122.0464981 37.3212366),bench
5045605877,POINT (-122.0463783 37.3212364),bench
5045605878,POINT (-122.0461311 37.321154),bench
5045605879,POINT (-122.0461364 37.3212227),bench
5045605888,POINT (-122.046213 37.3210236),bench
5045605889,POINT (-122.0462468 37.3210512),bench
5045605890,POINT (-122.0462463 37.3211002),bench
5045605891,POINT (-122.0461761 37.3210914),bench
5049975023,POINT (-122.0763135 37.3788412),recycling
5049994223,POINT (-122.070783 37.3788408),cafe
5054457119,POINT (-122.005793 37.334854),bus_station
5054825644,POINT (-121.9755314 37.3421851),bench
5054825645,POINT (-121.9751054 37.3421783),bench
5054825646,POINT (-121.9748754 37.3421443),bench
5054825647,POINT (-121.9747879 37.3419752),bench
5054825648,POINT (-121.9751909 37.3413869),bench
5054825649,POINT (-121.9756561 37.3415366),bench
5054825650,POINT (-121.9756296 37.3418902),bench
5054825951,POINT (-121.9748228 37.3410198),bench
5054869855,POINT (-121.875755 37.4149151),restaurant
5055063495,POINT (-122.0102545 37.3329113),parking_entrance
5055063508,POINT (-122.0103342 37.3329456),parking_entrance
5055072366,POINT (-122.0113319 37.3336976),parking_entrance
5055072370,POINT (-122.0113815 37.3337572),parking_entrance
5056206942,POINT (-122.0067271 37.3271495),parking_entrance
5057310657,POINT (-122.0192353 37.2888425),bench
5057310658,POINT (-122.0191825 37.2889226),bench
5057310659,POINT (-122.0191931 37.2887724),bench
5057310660,POINT (-122.019139 37.288715),bench
5057310661,POINT (-122.0190427 37.2887778),bench
5057310902,POINT (-122.0228209 37.2889957),bench
5057310903,POINT (-122.0228099 37.2888489),bench
5057311133,POINT (-122.0218605 37.288461),bench
5057406120,POINT (-121.9984698 37.336775),bicycle_parking
5057406930,POINT (-122.0012162 37.3367638),bicycle_parking
5062598035,POINT (-122.0112473 37.3303296),parking_entrance
5062598037,POINT (-122.0091587 37.3291233),parking_entrance
5062598038,POINT (-122.0110623 37.3305331),parking_entrance
5062598043,POINT (-122.0089701 37.3293301),parking_entrance
5062645225,POINT (-122.0113528 37.3307),parking_entrance
5062645226,POINT (-122.0085094 37.3290609),parking_entrance
5062645227,POINT (-122.008693 37.3288543),parking_entrance
5062645228,POINT (-122.0106775 37.330316),parking_entrance
5062645229,POINT (-122.0102181 37.3300482),parking_entrance
5062645230,POINT (-122.0098323 37.3298279),parking_entrance
5062645231,POINT (-122.0093573 37.3295537),parking_entrance
5062645232,POINT (-122.0095443 37.329346),parking_entrance
5062645233,POINT (-122.011534 37.3304952),parking_entrance
5062645234,POINT (-122.0108636 37.330108),parking_entrance
5062645235,POINT (-122.0104057 37.3298436),parking_entrance
5062645236,POINT (-122.01002 37.3296208),parking_entrance
5062796121,POINT (-122.0302958 37.3768802),restaurant
5066506154,POINT (-121.918934 37.3731081),fuel
5078370921,POINT (-121.882871 37.3875641),cafe
5078370922,POINT (-121.883018 37.3875397),bank
5078370923,POINT (-121.882694 37.3875695),dentist
5078374412,POINT (-121.8854316 37.3871811),ice_cream
5079935754,POINT (-121.892372 37.3351335),fast_food
5080242694,POINT (-121.911338 37.4273876),fast_food
5080242695,POINT (-121.9111751 37.4274515),restaurant
5084581625,POINT (-122.0637346 37.3814758),drinking_water
5084581626,POINT (-122.0418655 37.3781085),drinking_water
5084581627,POINT (-122.0407799 37.3770933),drinking_water
5084581637,POINT (-122.0406803 37.3773839),waste_basket
5099533226,POINT (-122.0781632 37.3962307),bicycle_parking
5099533234,POINT (-122.0779934 37.3965196),bicycle_parking
5099533235,POINT (-122.0779944 37.3970137),bicycle_parking
5099705289,POINT (-121.9781363 37.4095455),restaurant
5099705290,POINT (-121.9781147 37.4094599),restaurant
5101893852,POINT (-121.8799536 37.2904255),restaurant
5121029938,POINT (-121.9331154 37.4030395),cafe
5121367490,POINT (-121.9898627 37.3954652),bbq
5121367491,POINT (-121.9902858 37.3955552),bbq
5121367493,POINT (-121.9894453 37.3955843),bbq
5121383802,POINT (-121.9912424 37.395844),bench
5121384197,POINT (-121.9910846 37.3959043),public_bookcase
5124994033,POINT (-121.956 37.3380785),dentist
5125005930,POINT (-121.8954509 37.3341746),parking_space
5125038321,POINT (-121.9506162 37.3332062),place_of_worship
5125065999,POINT (-121.9846668 37.3375665),place_of_worship
5125066001,POINT (-121.9865832 37.3342759),school
5125093465,POINT (-122.0601826 37.3570075),place_of_worship
5125137291,POINT (-121.889446 37.332844),restaurant
5125200381,POINT (-122.027398 37.3653244),prep_school
5125200383,POINT (-122.0281781 37.3648091),dojo
5125200385,POINT (-122.0261948 37.3635591),dentist
5125200386,POINT (-122.025958 37.3633735),restaurant
